EmployerName,EmployeeID,ContributionAmount,ContributionDate,PlanID
Employer_5,2759,1859.48,2024-01-03,P0015
Employer_42,2562,300.35,2024-08-28,P0053
Employer_23,1639,198.42,2023-01-29,P0007
Employer_17,3153,1770.89,2024-12-21,P0005
Employer_12,1164,1431.73,2024-12-18,P0030
Employer_23,1214,901.93,2023-12-27,P0015
Employer_16,2094,1529.45,2024-08-04,P0030
Employer_3,1089,1508.74,2024-07-31,P0014
Employer_30,2795,176.12,2023-05-26,P0024
Employer_22,3921,1384.87,2024-07-30,P0024
Employer_9,2251,1317.66,2023-07-12,P0035
Employer_29,2102,1931.18,2025-04-09,P0005
Employer_47,1607,1936.58,2024-05-19,P0012
Employer_37,1348,817.82,2024-07-09,P0020
Employer_23,3941,1220.7,2023-11-13,P0046
Employer_13,1245,368.58,2023-06-29,P0005
Employer_32,1271,226.27,2024-05-17,P0056
Employer_46,3030,922.28,2023-02-08,P0036
Employer_47,1402,1410.78,2023-04-03,P0021
Employer_48,2465,1178.75,2023-02-27,P0048
Employer_23,2195,916.35,2023-08-27,P0039
Employer_45,3945,1654.41,2024-09-08,P0003
Employer_17,2079,1609.41,2023-08-13,P0029
Employer_40,2614,1490.69,2023-01-21,P0054
Employer_21,2126,246.36,2024-06-23,P0025
Employer_2,1283,1613.29,2024-05-04,P0027
Employer_37,1516,1846.9,2023-01-01,P0036
Employer_6,3665,212.94,2023-12-06,P0052
Employer_44,2301,863.18,2024-09-20,P0022
Employer_18,1611,1977.88,2023-07-26,P0038
Employer_30,1749,1238.55,2025-04-05,P0035
Employer_22,2292,1075.8,2023-05-14,P0001
Employer_33,2856,437.15,2023-12-15,P0003
Employer_30,1399,1174.42,2025-01-04,P0024
Employer_17,2526,934.18,2023-07-01,P0008
Employer_43,3024,342.14,2025-04-01,P0048
Employer_32,3133,982.23,2023-11-28,P0054
Employer_42,1319,412.36,2023-03-02,P0039
Employer_14,2055,1488.26,2023-01-23,P0018
Employer_10,1335,1949.93,2023-06-01,P0041
Employer_47,3098,992.2,2024-08-23,P0003
Employer_36,1173,1301.5,2024-12-22,P0018
Employer_34,2641,918.85,2023-05-26,P0016
Employer_9,1500,363.06,2025-03-03,P0032
Employer_42,3123,1944.06,2023-04-24,P0053
Employer_28,3363,346.2,2024-06-22,P0001
Employer_11,2856,312.09,2024-01-09,P0053
Employer_14,2896,972.43,2023-03-16,P0026
Employer_39,2663,1351.89,2024-01-18,P0052
Employer_47,2718,774.35,2024-12-22,P0048
Employer_19,2778,465.78,2024-11-09,P0012
Employer_15,1696,1656.03,2024-02-10,P0038
Employer_28,1731,789.9,2024-08-23,P0060
Employer_24,2094,469.21,2023-04-14,P0021
Employer_8,3901,793.66,2023-12-11,P0041
Employer_43,3713,507.65,2023-11-06,P0053
Employer_9,1651,1086.95,2023-11-27,P0013
Employer_47,2094,1369.75,2023-05-20,P0056
Employer_33,1045,1619.16,2023-06-11,P0012
Employer_33,2070,532.37,2025-01-19,P0013
Employer_19,2445,417.21,2024-03-23,P0018
Employer_3,3196,137.25,2025-03-21,P0019
Employer_10,3957,533.37,2024-10-16,P0019
Employer_40,1455,145.42,2024-05-13,P0051
Employer_47,2662,756.4,2024-10-26,P0006
Employer_42,3924,376.82,2023-11-21,P0048
Employer_1,1965,1201.8,2023-06-28,P0007
Employer_29,3020,829.08,2024-12-25,P0007
Employer_50,1868,277.81,2024-07-29,P0028
Employer_34,2528,859.75,2024-12-11,P0055
Employer_13,3976,497.76,2024-09-20,P0028
Employer_1,2000,1392.34,2025-03-16,P0019
Employer_34,1773,792.43,2024-01-01,P0016
Employer_29,3291,379.36,2023-08-17,P0017
Employer_48,3521,764.24,2024-11-12,P0022
Employer_47,3429,526.32,2024-08-26,P0019
Employer_13,2126,1611.98,2025-04-14,P0048
Employer_48,3536,1968.4,2023-06-29,P0029
Employer_49,2060,148.43,2024-01-23,P0048
Employer_29,2677,1411.04,2023-11-11,P0019
Employer_39,2543,601.52,2025-01-21,P0047
Employer_24,1396,226.18,2024-12-06,P0035
Employer_26,3343,127.27,2023-10-29,P0047
Employer_17,1106,1773.92,2023-05-11,P0025
Employer_7,3907,771.85,2023-07-01,P0060
Employer_13,1953,1989.63,2025-01-16,P0048
Employer_5,3577,940.52,2023-01-02,P0020
Employer_26,2848,456.44,2024-12-19,P0037
Employer_49,1933,1576.57,2024-08-09,P0019
Employer_3,1287,1860.34,2024-02-05,P0042
Employer_7,1705,1649.68,2025-02-28,P0013
Employer_49,3043,1515.88,2024-08-04,P0047
Employer_39,2484,735.93,2023-02-03,P0012
Employer_1,1214,222.53,2023-07-06,P0049
Employer_49,2304,482.47,2024-09-08,P0015
Employer_17,3779,948.94,2023-11-22,P0060
Employer_43,2977,1916.78,2025-04-08,P0004
Employer_25,2482,1473.42,2024-09-18,P0015
Employer_3,2824,1673.74,2023-08-15,P0017
Employer_15,1343,626.86,2024-10-16,P0027
Employer_29,1193,1399.26,2024-08-02,P0011
Employer_43,1157,1738.63,2023-04-17,P0055
Employer_32,1464,1010.88,2024-05-23,P0023
Employer_26,3151,916.79,2023-05-25,P0015
Employer_16,3081,1466.87,2023-12-06,P0052
Employer_25,3686,1163.83,2025-02-02,P0031
Employer_28,2749,1987.03,2023-03-21,P0053
Employer_9,3372,907.7,2023-09-01,P0026
Employer_1,3738,434.29,2023-12-22,P0007
Employer_29,1591,996.68,2023-11-24,P0013
Employer_22,3188,546.89,2023-06-21,P0054
Employer_16,3521,1166.38,2024-10-13,P0013
Employer_41,2054,339.01,2023-04-01,P0052
Employer_44,1883,1904.95,2025-04-21,P0020
Employer_41,1062,1733.66,2024-12-26,P0034
Employer_7,2110,395.57,2024-11-17,P0010
Employer_14,1303,427.55,2024-10-16,P0050
Employer_29,2084,1073.63,2025-01-16,P0060
Employer_19,1395,1568.47,2023-12-10,P0052
Employer_19,1333,516.25,2024-04-02,P0037
Employer_2,3833,215.85,2023-01-12,P0052
Employer_41,1410,1136.52,2023-09-29,P0051
Employer_45,3331,1414.03,2023-08-03,P0027
Employer_15,1465,564.29,2023-09-13,P0034
Employer_3,1079,1505.56,2024-12-10,P0036
Employer_11,3831,1906.22,2023-03-11,P0016
Employer_46,2100,360.44,2023-12-25,P0059
Employer_30,2977,1070.96,2023-09-20,P0021
Employer_40,1732,208.0,2025-03-16,P0016
Employer_18,2817,492.66,2023-04-21,P0017
Employer_48,2563,270.66,2025-01-07,P0015
Employer_2,2384,867.61,2023-01-02,P0013
Employer_32,3124,1659.58,2023-02-19,P0033
Employer_8,3556,1196.55,2024-01-31,P0054
Employer_22,2187,522.91,2024-03-24,P0005
Employer_6,2198,176.21,2025-01-20,P0027
Employer_12,3509,1151.46,2024-03-05,P0052
Employer_47,2611,352.31,2023-06-20,P0001
Employer_40,3292,751.19,2024-02-28,P0044
Employer_36,1121,1069.37,2024-05-19,P0030
Employer_15,1184,1817.09,2024-01-23,P0023
Employer_28,1031,255.46,2023-12-26,P0015
Employer_49,1997,1370.35,2024-07-13,P0036
Employer_45,2986,126.75,2024-01-20,P0019
Employer_18,3809,1296.83,2023-04-14,P0030
Employer_2,1568,1147.91,2025-04-28,P0016
Employer_13,3357,1642.55,2024-05-05,P0055
Employer_45,2395,1110.16,2025-03-18,P0018
Employer_15,2679,769.97,2024-08-14,P0026
Employer_20,1829,561.23,2024-10-28,P0017
Employer_29,2619,261.97,2025-02-15,P0011
Employer_42,2079,1115.76,2024-12-04,P0052
Employer_29,1790,1787.81,2023-08-19,P0045
Employer_3,3511,1078.01,2023-06-16,P0056
Employer_19,3725,1504.3,2024-04-07,P0029
Employer_3,3717,667.03,2023-03-17,P0054
Employer_14,3745,951.45,2025-03-29,P0009
Employer_40,1993,716.75,2023-02-04,P0049
Employer_4,1077,307.61,2023-10-29,P0017
Employer_11,3581,892.28,2023-01-21,P0027
Employer_31,1107,1552.15,2023-11-23,P0037
Employer_43,2296,850.45,2023-09-25,P0022
Employer_32,3811,1335.34,2023-04-18,P0008
Employer_27,3062,1541.37,2023-03-17,P0003
Employer_30,1369,713.2,2023-12-17,P0038
Employer_43,3252,1615.28,2023-06-24,P0035
Employer_2,3004,743.96,2024-01-20,P0032
Employer_49,2703,586.6,2023-06-14,P0008
Employer_9,3912,522.65,2025-01-19,P0044
Employer_28,1440,479.82,2023-03-18,P0059
Employer_31,3906,1500.54,2024-07-14,P0027
Employer_34,1226,1786.27,2023-04-06,P0032
Employer_15,3575,538.23,2023-12-13,P0036
Employer_48,3401,261.96,2024-08-31,P0034
Employer_25,1622,696.16,2024-09-20,P0060
Employer_36,2024,1349.91,2024-05-09,P0025
Employer_8,2576,800.19,2024-12-22,P0031
Employer_9,3974,1143.44,2023-02-01,P0042
Employer_37,2643,1514.18,2024-03-17,P0047
Employer_48,2184,876.11,2024-10-31,P0013
Employer_45,1160,1999.42,2023-06-18,P0056
Employer_39,1870,666.1,2024-09-13,P0015
Employer_32,2745,1958.67,2024-03-20,P0054
Employer_17,2174,485.76,2023-06-10,P0051
Employer_35,1443,310.77,2023-02-24,P0050
Employer_37,2790,1526.58,2023-04-14,P0013
Employer_19,2494,1434.39,2023-12-06,P0052
Employer_44,1462,1641.22,2023-07-30,P0052
Employer_29,1472,752.82,2023-07-14,P0033
Employer_7,3604,1868.53,2024-02-24,P0031
Employer_28,1079,327.01,2024-12-14,P0025
Employer_9,2062,157.53,2024-07-21,P0048
Employer_28,1239,671.07,2025-01-09,P0058
Employer_6,1556,1614.92,2025-01-17,P0040
Employer_29,1589,1378.67,2024-07-07,P0023
Employer_17,2360,928.8,2023-09-29,P0038
Employer_16,2884,586.88,2024-11-07,P0003
Employer_23,2975,212.62,2023-10-16,P0052
Employer_31,2303,741.26,2023-11-01,P0016
Employer_3,2139,974.04,2023-09-01,P0002
Employer_21,3316,1405.35,2023-04-09,P0023
Employer_26,2939,1327.35,2023-02-20,P0034
Employer_36,1334,1899.96,2024-02-07,P0030
Employer_42,1311,290.75,2024-08-08,P0047
Employer_37,2076,739.05,2024-07-16,P0010
Employer_22,3741,1015.0,2024-05-17,P0001
Employer_42,1033,1374.32,2023-06-07,P0022
Employer_12,2841,1041.36,2023-02-25,P0052
Employer_42,1385,1834.24,2024-01-05,P0047
Employer_13,1248,1256.48,2023-01-04,P0056
Employer_11,2134,175.36,2024-03-13,P0033
Employer_16,2433,315.95,2023-03-31,P0025
Employer_8,2202,1531.64,2023-10-29,P0022
Employer_40,1793,1460.0,2025-04-23,P0016
Employer_40,1851,391.64,2024-11-08,P0030
Employer_45,3921,211.93,2024-10-02,P0018
Employer_2,1375,1199.56,2024-09-06,P0024
Employer_30,1723,1307.9,2024-05-06,P0005
Employer_30,2610,357.07,2023-07-24,P0053
Employer_12,2913,999.88,2023-04-10,P0037
Employer_10,1201,681.08,2023-01-27,P0055
Employer_44,3492,1869.48,2023-07-31,P0023
Employer_11,2942,516.48,2023-06-24,P0042
Employer_15,3344,1493.2,2024-10-15,P0027
Employer_16,2331,1084.45,2023-10-26,P0055
Employer_17,1492,121.89,2023-03-25,P0012
Employer_26,1337,1082.3,2024-04-29,P0010
Employer_2,2968,289.0,2023-04-29,P0034
Employer_50,3970,1352.22,2023-11-12,P0056
Employer_12,2865,1174.49,2025-03-14,P0033
Employer_26,1791,119.81,2024-02-12,P0016
Employer_23,2516,488.92,2024-04-27,P0029
Employer_18,3022,1574.83,2024-05-15,P0018
Employer_32,3364,623.97,2024-11-07,P0027
Employer_49,1941,1048.64,2023-09-29,P0007
Employer_38,3673,692.8,2023-04-04,P0036
Employer_47,3122,1850.9,2024-10-19,P0027
Employer_3,3986,1119.5,2024-07-11,P0010
Employer_38,1058,1422.73,2024-02-01,P0010
Employer_3,3433,258.6,2023-07-09,P0057
Employer_30,3062,176.64,2024-01-15,P0011
Employer_1,2254,592.53,2024-01-26,P0057
Employer_30,3246,687.36,2024-01-14,P0030
Employer_45,2377,1406.59,2023-07-11,P0003
Employer_32,1034,1181.35,2024-04-01,P0029
Employer_28,1161,811.7,2023-02-15,P0014
Employer_21,3846,1342.82,2023-09-27,P0013
Employer_46,1894,410.77,2024-03-26,P0019
Employer_13,1470,220.63,2024-04-21,P0025
Employer_27,3578,1723.56,2023-09-27,P0010
Employer_36,3839,1171.5,2023-08-20,P0015
Employer_7,3899,1333.28,2023-10-03,P0028
Employer_22,2446,683.76,2024-07-31,P0040
Employer_10,1347,806.71,2023-03-05,P0049
Employer_39,1693,256.5,2023-06-04,P0038
Employer_15,1934,1728.28,2025-02-09,P0007
Employer_15,1912,1225.63,2024-12-14,P0014
Employer_4,1146,258.89,2024-11-14,P0059
Employer_32,2711,1628.61,2023-04-10,P0030
Employer_23,1674,943.82,2023-03-29,P0040
Employer_6,2439,1553.69,2024-11-15,P0012
Employer_24,3734,123.98,2023-12-19,P0028
Employer_20,2517,154.61,2025-04-07,P0050
Employer_37,2279,424.49,2024-07-08,P0014
Employer_20,1685,500.74,2024-02-28,P0001
Employer_12,2126,1551.52,2025-02-13,P0004
Employer_33,1120,1442.72,2024-08-26,P0049
Employer_28,3466,1270.57,2023-08-21,P0018
Employer_8,3397,1781.23,2024-07-20,P0051
Employer_1,1041,569.58,2023-03-04,P0036
Employer_37,1028,1818.37,2024-02-01,P0032
Employer_22,1965,1828.0,2025-04-18,P0028
Employer_6,2915,925.09,2024-06-19,P0028
Employer_21,3832,279.33,2024-03-04,P0038
Employer_32,3000,1480.46,2024-07-02,P0032
Employer_35,3061,740.16,2024-12-04,P0008
Employer_15,1919,1610.37,2024-05-01,P0025
Employer_5,1817,411.01,2024-08-09,P0047
Employer_46,3872,1125.08,2023-08-30,P0020
Employer_50,2508,1065.34,2024-05-02,P0033
Employer_48,2212,290.6,2023-11-03,P0030
Employer_6,1871,790.33,2023-03-22,P0037
Employer_25,1294,261.04,2024-02-09,P0016
Employer_46,1863,983.01,2025-01-01,P0053
Employer_40,3595,1701.52,2023-02-05,P0025
Employer_29,2037,613.39,2024-05-29,P0038
Employer_7,3682,1553.24,2024-08-07,P0053
Employer_40,1594,448.51,2024-06-13,P0042
Employer_13,2182,1380.1,2025-03-30,P0010
Employer_38,2517,1839.52,2024-08-08,P0005
Employer_18,2352,715.46,2024-11-24,P0008
Employer_2,1613,1810.78,2024-09-27,P0059
Employer_8,2872,1060.3,2023-05-31,P0033
Employer_11,2603,701.93,2023-05-04,P0037
Employer_33,2583,1803.37,2025-02-14,P0001
Employer_38,2592,160.87,2024-04-04,P0031
Employer_48,2155,153.24,2023-06-27,P0007
Employer_27,1464,1239.68,2023-06-21,P0047
Employer_20,2479,1613.83,2023-08-05,P0023
Employer_12,3977,1527.94,2025-04-07,P0058
Employer_43,2290,250.99,2023-07-17,P0024
Employer_31,3846,1905.48,2023-05-10,P0014
Employer_27,3442,1435.82,2023-02-13,P0023
Employer_32,3293,1903.31,2024-03-09,P0059
Employer_10,1567,725.29,2023-03-22,P0009
Employer_3,1037,1418.48,2024-11-30,P0008
Employer_45,1244,1733.88,2024-03-21,P0008
Employer_27,1020,822.88,2023-07-26,P0003
Employer_35,2133,1933.23,2025-04-22,P0058
Employer_31,2629,603.49,2024-10-04,P0032
Employer_15,1393,699.67,2023-06-01,P0052
Employer_16,2433,1848.62,2024-09-01,P0004
Employer_13,1986,1942.35,2023-09-22,P0049
Employer_49,2671,641.87,2023-11-24,P0038
Employer_35,3055,359.14,2025-01-14,P0002
Employer_11,3375,1542.21,2025-04-06,P0009
Employer_21,2910,1866.36,2023-03-10,P0046
Employer_11,1289,1241.36,2023-03-31,P0001
Employer_30,2786,1305.59,2024-02-02,P0049
Employer_48,3558,1549.59,2024-07-23,P0011
Employer_35,1911,390.86,2024-02-11,P0029
Employer_22,1360,1949.59,2024-07-19,P0026
Employer_38,2622,792.23,2023-11-30,P0027
Employer_31,3763,1293.66,2023-10-10,P0038
Employer_14,1218,990.37,2024-06-16,P0029
Employer_24,3453,989.54,2024-04-14,P0033
Employer_50,3015,1435.21,2023-01-13,P0028
Employer_49,3040,1989.86,2025-03-16,P0031
Employer_32,3044,1352.21,2024-12-18,P0019
Employer_36,3800,1608.71,2024-09-30,P0048
Employer_32,3970,152.47,2024-08-24,P0026
Employer_15,1831,1639.81,2024-06-19,P0050
Employer_43,2793,669.95,2025-03-11,P0029
Employer_35,2791,340.73,2024-03-05,P0011
Employer_3,3841,315.33,2023-04-26,P0041
Employer_16,2243,1391.76,2024-02-29,P0032
Employer_5,1594,1995.47,2023-06-03,P0021
Employer_21,3154,1365.77,2023-06-01,P0038
Employer_10,1580,598.46,2024-08-03,P0034
Employer_19,3656,486.28,2024-08-25,P0040
Employer_25,2747,1099.32,2024-08-19,P0022
Employer_4,3055,223.57,2025-02-15,P0048
Employer_29,3853,858.73,2023-04-13,P0027
Employer_19,3236,1365.85,2023-04-19,P0060
Employer_43,1080,1938.56,2024-07-30,P0008
Employer_2,3155,908.74,2025-03-09,P0040
Employer_10,2344,480.43,2023-04-14,P0046
Employer_43,2602,1652.99,2025-03-15,P0031
Employer_25,3733,1513.98,2023-10-20,P0001
Employer_20,1345,1733.44,2024-07-02,P0039
Employer_48,2886,507.97,2023-12-19,P0034
Employer_19,3375,869.18,2024-02-25,P0047
Employer_23,1554,1964.95,2023-09-28,P0059
Employer_24,1301,400.28,2024-01-28,P0024
Employer_11,1199,1375.76,2024-11-01,P0028
Employer_46,3940,550.65,2024-05-12,P0050
Employer_34,2062,1050.3,2024-08-08,P0004
Employer_28,1306,1620.97,2024-09-15,P0018
Employer_5,2656,1028.31,2024-04-29,P0029
Employer_5,2871,1630.42,2023-02-08,P0023
Employer_21,3515,910.04,2023-06-26,P0037
Employer_12,3226,1998.77,2023-10-10,P0027
Employer_50,3692,928.07,2024-02-17,P0016
Employer_4,2846,383.82,2023-05-28,P0045
Employer_49,2764,863.55,2024-09-25,P0027
Employer_42,1275,1510.93,2024-09-15,P0009
Employer_20,2175,1711.08,2024-11-28,P0005
Employer_38,2401,974.2,2024-12-11,P0059
Employer_25,3668,1229.51,2024-02-16,P0008
Employer_14,1637,1705.29,2023-02-09,P0018
Employer_11,2775,1645.74,2024-02-10,P0035
Employer_32,1929,1349.68,2023-12-06,P0006
Employer_11,2880,1648.55,2024-12-08,P0043
Employer_18,1182,1194.23,2023-09-01,P0023
Employer_27,2844,108.83,2023-02-20,P0046
Employer_18,1071,178.41,2025-02-02,P0026
Employer_23,3766,1961.64,2024-05-01,P0056
Employer_11,2676,375.48,2023-10-03,P0051
Employer_21,2295,868.58,2024-01-17,P0039
Employer_44,3773,1874.24,2023-01-21,P0024
Employer_5,3316,470.58,2023-12-12,P0010
Employer_23,2043,1703.2,2025-04-17,P0015
Employer_41,3625,1654.71,2025-03-23,P0038
Employer_25,1814,1974.03,2023-11-07,P0020
Employer_41,2526,635.2,2023-11-15,P0029
Employer_10,3194,699.12,2023-10-15,P0006
Employer_22,3937,1815.47,2024-05-18,P0048
Employer_19,1309,544.75,2024-12-13,P0009
Employer_1,3565,1141.01,2024-12-02,P0051
Employer_7,3061,1443.96,2023-04-11,P0050
Employer_4,1131,616.58,2023-08-22,P0005
Employer_1,2877,1882.98,2023-05-18,P0048
Employer_15,3802,1364.83,2023-11-04,P0039
Employer_40,3486,189.56,2025-01-31,P0019
Employer_12,3790,357.9,2024-03-29,P0005
Employer_22,1739,462.48,2025-03-03,P0020
Employer_22,1794,565.42,2025-04-25,P0011
Employer_50,3310,1488.29,2023-11-25,P0055
Employer_47,3690,268.98,2023-10-03,P0050
Employer_17,1257,766.13,2025-01-16,P0060
Employer_29,2257,1831.63,2024-03-02,P0027
Employer_46,3456,1157.67,2024-09-11,P0029
Employer_14,2851,604.44,2024-10-23,P0007
Employer_50,1974,1918.41,2023-04-02,P0060
Employer_20,2047,564.2,2023-07-12,P0050
Employer_50,1270,1819.69,2024-03-28,P0003
Employer_48,2118,1478.96,2023-08-05,P0005
Employer_33,1141,1506.99,2025-04-23,P0055
Employer_43,1901,1553.38,2024-02-21,P0013
Employer_15,1273,1062.48,2025-01-28,P0016
Employer_12,3323,1647.7,2024-05-11,P0054
Employer_40,1464,1688.77,2025-02-16,P0012
Employer_20,2231,784.92,2024-06-12,P0039
Employer_30,2319,860.65,2024-01-18,P0027
Employer_38,1287,1788.64,2025-04-20,P0054
Employer_3,1875,1096.99,2023-02-27,P0045
Employer_28,2992,1747.19,2024-06-11,P0060
Employer_26,3925,1290.86,2025-03-21,P0033
Employer_30,3227,1227.78,2023-06-12,P0015
Employer_13,2120,158.86,2023-03-09,P0021
Employer_13,2214,628.0,2023-11-15,P0044
Employer_2,1446,1053.91,2024-12-27,P0017
Employer_37,3832,1215.9,2024-06-02,P0055
Employer_49,3608,1297.83,2024-02-18,P0052
Employer_38,3531,1460.82,2023-05-19,P0037
Employer_2,3896,1346.84,2025-03-10,P0049
Employer_36,1721,1712.3,2024-06-20,P0056
Employer_26,3163,661.39,2024-08-05,P0015
Employer_11,3582,1318.98,2023-01-30,P0020
Employer_8,2351,197.2,2023-06-27,P0019
Employer_44,1406,1012.36,2023-07-17,P0001
Employer_40,2725,609.26,2023-07-25,P0004
Employer_43,1693,823.69,2023-03-01,P0003
Employer_22,1494,773.86,2023-09-13,P0008
Employer_20,1947,214.82,2023-02-03,P0041
Employer_8,1022,986.63,2024-04-12,P0044
Employer_29,2128,1989.8,2023-02-21,P0005
Employer_40,2698,667.98,2024-01-05,P0009
Employer_26,1557,1498.68,2024-12-22,P0001
Employer_30,2616,1140.8,2023-07-23,P0055
Employer_17,1940,717.93,2023-10-08,P0043
Employer_20,2245,270.25,2024-01-13,P0030
Employer_16,3902,510.13,2025-04-23,P0007
Employer_46,3938,1585.52,2024-04-20,P0022
Employer_43,2656,630.14,2024-06-01,P0020
Employer_7,1077,374.17,2024-02-11,P0029
Employer_16,2345,729.47,2024-10-12,P0027
Employer_45,1806,1209.68,2023-05-07,P0025
Employer_47,2041,1436.58,2024-11-28,P0046
Employer_48,1767,835.99,2023-02-01,P0035
Employer_27,1453,1046.48,2023-09-05,P0027
Employer_23,3975,964.34,2024-01-17,P0011
Employer_24,3324,117.11,2024-05-15,P0017
Employer_9,2447,851.64,2024-08-31,P0031
Employer_35,2499,1215.91,2024-04-01,P0018
Employer_20,2050,1182.89,2023-07-01,P0019
Employer_37,3561,1524.56,2024-04-30,P0050
Employer_42,2888,1373.71,2024-08-23,P0038
Employer_17,3511,625.93,2024-07-18,P0029
Employer_47,3854,585.72,2023-12-25,P0015
Employer_31,3871,981.87,2023-12-19,P0007
Employer_8,1362,1492.64,2023-06-17,P0037
Employer_15,3798,278.27,2023-09-22,P0037
Employer_31,1524,1901.82,2025-02-05,P0007
Employer_30,2217,1131.99,2025-04-30,P0022
Employer_46,2485,682.18,2024-12-06,P0012
Employer_20,3103,1417.44,2023-04-03,P0008
Employer_39,2253,184.98,2023-10-19,P0057
Employer_12,3536,1020.35,2023-01-29,P0018
Employer_49,2855,1023.34,2024-01-31,P0028
Employer_17,1721,407.75,2023-02-20,P0018
Employer_42,2983,1691.04,2023-06-16,P0031
Employer_30,2207,1613.94,2024-08-08,P0017
Employer_29,2448,390.19,2025-03-09,P0023
Employer_19,2398,791.27,2023-08-08,P0011
Employer_46,3088,290.82,2023-08-15,P0015
Employer_11,2507,1712.36,2024-10-24,P0030
Employer_34,2003,714.31,2023-08-19,P0052
Employer_50,3307,934.7,2024-11-24,P0031
Employer_7,3488,715.36,2023-07-31,P0057
Employer_44,1925,689.05,2023-10-03,P0006
Employer_34,1855,1519.87,2024-10-29,P0012
Employer_20,1083,1520.38,2024-02-24,P0023
Employer_50,3093,1083.8,2024-06-09,P0039
Employer_38,3487,1349.47,2023-01-21,P0040
Employer_24,2542,1072.16,2025-03-10,P0036
Employer_10,1985,154.32,2025-02-24,P0035
Employer_32,2868,225.41,2024-11-29,P0003
Employer_15,1135,829.11,2023-01-10,P0042
Employer_37,2206,1524.52,2024-04-30,P0056
Employer_20,2732,1835.13,2023-05-16,P0028
Employer_3,2195,156.45,2024-10-24,P0015
Employer_37,1908,799.26,2023-06-27,P0013
Employer_40,3908,525.19,2024-09-07,P0019
Employer_8,3835,1648.89,2025-03-31,P0040
Employer_40,1589,1707.34,2023-01-09,P0018
Employer_44,2951,492.18,2023-08-18,P0031
Employer_23,1955,1450.57,2023-09-16,P0037
Employer_40,3737,1490.34,2024-09-14,P0021
Employer_11,3586,436.41,2025-04-04,P0039
Employer_46,2143,924.02,2023-11-09,P0005
Employer_8,2331,1278.64,2024-12-30,P0057
Employer_29,3755,149.53,2024-12-27,P0051
Employer_30,2553,868.72,2024-10-20,P0057
Employer_10,3342,394.42,2023-10-09,P0017
Employer_39,2806,1129.6,2024-03-09,P0019
Employer_28,3100,1701.54,2024-01-21,P0004
Employer_49,1805,1097.03,2023-12-24,P0054
Employer_36,2455,168.37,2024-04-15,P0026
Employer_13,1051,156.35,2023-09-16,P0024
Employer_32,3775,1250.46,2023-08-12,P0039
Employer_36,1071,723.16,2024-04-22,P0056
Employer_37,1027,1188.07,2023-11-06,P0054
Employer_26,1468,410.91,2024-11-24,P0038
Employer_22,1763,1576.04,2024-06-17,P0046
Employer_4,3933,1735.37,2025-04-24,P0054
Employer_31,3959,1789.53,2024-09-30,P0019
Employer_18,3594,677.74,2024-02-11,P0030
Employer_38,2424,1355.4,2024-08-21,P0026
Employer_24,3248,630.18,2023-04-15,P0052
Employer_23,1819,1549.24,2023-01-08,P0011
Employer_22,2489,329.0,2024-06-07,P0054
